,APP_Libelle_etablissement,Adresse_2_UA,Code_postal,Libelle_commune,Numero_inspection,Date_inspection,APP_Libelle_activite_etablissement,Synthese_eval_sanit,Agrement,filtre,lat,lon
1685,MF DISTRIBUTION,61 RUE DANIELLE CASANOVA,93200,Saint-Denis,21-055920-3,2021-07-12T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.926181,2.366761
1752,DARE WOK,46 AVENUE HENRI BARBUSSE,93700,Drancy,21-027003-1,2021-03-31T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.916711,2.44509
1782,MF DISTRIBUTION,61 RUE DANIELLE CASANOVA,93200,Saint-Denis,21-055920-2,2021-07-12T02:00:00+02:00,Boucherie-Charcuterie,A améliorer,,Boucherie-Charcuterie,48.926181,2.366761
1815,CHICKEN SPOT,4 RUE MECHIN,93450,L'Île-Saint-Denis,22-001349-1,2022-01-10T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.935851,2.340443
1851,LPC - LIVRAISON,67 RUE ANDRE KARMAN,93300,Aubervilliers,21-040427-1,2021-05-21T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.906684,2.384339
1924,COEUR ET MAIN TENDUE,21 RUE DE LORRAINE,93200,Saint-Denis,21-036779-1,2021-05-05T02:00:00+02:00,Commerce alimentaire,Satisfaisant,,,48.925394,2.368521
1978,OCEANS DES MERS,Marché de la Croix de Chavaux,93100,Montreuil,21-107143-1,2021-12-10T01:00:00+01:00,Poissonnerie,Satisfaisant,,Poissonnerie,48.857994,2.433696
1996,CCSB,2 RUE EMILE ZOLA,93390,Clichy-sous-Bois,21-106299-1,2021-12-09T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.905279,2.549809
2011,BOUCHERIE NOUVELLE DU MARCHE,33 AV PAUL VAILLANT COUTURIER,93120,La Courneuve,22-001107-1,2022-01-06T01:00:00+01:00,Boucherie-Charcuterie,A améliorer,,Boucherie-Charcuterie,48.919662,2.409132
2050,SOCIETE NOUVELLE DES RESTAURATEURS DE FRANCE,3 RUE LOUIS MISSELYN,93130,Noisy-le-Sec,21-107189-1,2021-12-09T01:00:00+01:00,Transport de denrées alimentaires,Satisfaisant,,,48.894394,2.445495
2070,BTP RESIDENCES MEDICO SOCIALES,2 RUES DESCARTES,93170,Bagnolet,22-001358-2,2022-01-10T01:00:00+01:00,Restauration collective,Très satisfaisant,,Restauration collective,48.870038,2.426123
2083,RANCH BURGER,48 BD ANATOLE FRANCE,93300,Aubervilliers,22-004149-1,2022-01-21T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.918664,2.38245
2101,ASIAFRO CHICKEN KING,145 RUE RATEAU,93120,La Courneuve,21-072121-1,2021-09-08T02:00:00+02:00,Entreposage non spécialisé de denrées alimentaires,Satisfaisant,,,48.924896,2.414678
2108,MIAM MIAM,2 PAS MARCEAU,93400,Saint-Ouen-sur-Seine,21-040880-1,2021-05-26T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.901526,2.342706
2492,S.B POISSONNERIE,marché couvert de la courneuve,93120,La Courneuve,21-047588-1,2021-05-28T02:00:00+02:00,Poissonnerie,Satisfaisant,,Poissonnerie,,
2511,SO FOODS,1 AV DE LA REPUBLIQUE,93800,Épinay-sur-Seine,21-041557-1,2021-05-12T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.952971,2.316091
2546,ECOLE MTERNELLE PUB V VAN GOGH,32 Rue Jules Ferry,93160,Noisy-le-Grand,21-042178-1,2021-05-27T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.845516,2.572504
2574,CIRAGAN,47 AV HENRI BARBUSSE,93700,Drancy,21-041589-1,2021-05-19T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.916582,2.444458
2579,LE DELICE ORIENTAL,Marché des 4 routes.,93120,La Courneuve,21-042198-1,2021-05-28T02:00:00+02:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,,
2591,TE - CREATEUR D'INSTANTS,"216, rue de Rosny",93100,Montreuil,21-051254-1,2021-06-29T02:00:00+02:00,Restauration collective,Satisfaisant,93048703.0,Restauration collective,48.867945,2.460953
2597,EURL YVES MARIE LE BOUCHER BOHEME,6 B RUE SOLFERINO,93300,Aubervilliers,21-095961-2,2021-11-23T01:00:00+01:00,Entreposage de viande de boucherie,A améliorer,93001001.0,,48.901698,2.389011
2631,BOUCHERIE FIDELE,"2 PLACE CLAIRE LACOMBE,",93120,La Courneuve,22-002618-1,2022-01-14T01:00:00+01:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.920072,2.411003
2645,SIVOM DE STAINS ET PIERREFITTE-SUR-SEINE,rue du Moutiers,93240,Stains,21-101617-1,2021-12-09T01:00:00+01:00,Restauration collective,Satisfaisant,93072006.0,Restauration collective,48.959333,2.389107
2676,LE GARGOTIER,123 RUE DU DOCTEUR BAUER,93400,Saint-Ouen-sur-Seine,21-042153-1,2021-05-31T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.905802,2.343631
2711,PLAISIRS SUCRES,73 RUE DE MERLAN,93130,Noisy-le-Sec,22-007524-1,2022-02-01T01:00:00+01:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,48.891838,2.466634
2722,KUMAR ALIMENTATION,61 RUE BARBES,93100,Montreuil,22-002333-1,2022-01-05T01:00:00+01:00,Libre service|Alimentation générale,Satisfaisant,,Libre service|Alimentation générale,48.853151,2.424774
2738,O'BIZON,249 B BD DE LA BOISSIERE,93110,Rosny-sous-Bois,22-002433-1,2022-01-13T01:00:00+01:00,Restaurant,A améliorer,,Restaurant,48.875972,2.469756
2764,CHARCUTERIE DU CENTRE,MARCHE COUVERT,93120,La Courneuve,22-002351-1,2022-01-14T01:00:00+01:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,,
2773,LE BOYA,11 RUE ANDRE JOINEAU,93310,Le Pré-Saint-Gervais,22-002366-1,2022-01-05T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.887879,2.403869
2834,LE KEGRE DE PANTIN,21 RUE DELIZY,93500,Pantin,22-002554-1,2022-01-14T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.894959,2.409575
2880,ROYAL VIANDE,29 RUE AUGUSTE DELAUNE,93200,Saint-Denis,22-012341-1,2022-01-25T01:00:00+01:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.936377,2.347371
3121,SODEXO ENTREPRISES,2 RUE GALIEN,93400,Saint-Ouen-sur-Seine,21-049110-1,2021-06-22T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.907096,2.318791
3136,HIPPOLYTE,92 RUE SADI CARNOT,93170,Bagnolet,21-089241-1,2021-11-03T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.870361,2.420395
3202,KOD CIVIJASA,30 RUE EDOUARD VAILLANT,93000,Bobigny,22-011976-1,2022-02-17T01:00:00+01:00,Traiteur,Satisfaisant,,Traiteur,48.907883,2.468652
3239,ELLA PRONTO,75 RUE JULES AUFFRET,93500,Pantin,20-096369-1,2021-06-01T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.884699,2.41135
3249,PETIT CAMEROUN,19 RUE EUGENE MASSE,93190,Livry-Gargan,21-060398-1,2021-07-28T02:00:00+02:00,Alimentation générale,Satisfaisant,,Alimentation générale,48.924501,2.544796
3301,HALAL FRIED CHICKEN 3,18 RUE AUGUSTE BLANQUI,93700,Drancy,22-002987-1,2022-01-19T01:00:00+01:00,Restaurant,A améliorer,,Restaurant,48.920832,2.455754
3332,R.F.A. RAHMA,26 RUE MAXIMILIEN DE ROBESPIERRE,93600,Aulnay-sous-Bois,22-003147-1,2022-01-18T01:00:00+01:00,Restaurant,A améliorer,,Restaurant,48.945138,2.498086
3443,DELHI FOOD,25 RUE JACQUES DUCLOS,93600,Aulnay-sous-Bois,22-003412-1,2022-01-18T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.943986,2.496018
3644,NEUILLY CACHER STORES,65 AV JEAN MERMOZ,93120,La Courneuve,21-096558-2,2021-11-25T01:00:00+01:00,Découpe de viandes de volailles/lagomorphe,Satisfaisant,,,48.93249,2.404555
3665,NEUILLY CACHER STORES,65 AV JEAN MERMOZ,93120,La Courneuve,21-096558-3,2021-11-25T01:00:00+01:00,Transformation de produits carnés,Satisfaisant,,,48.93249,2.404555
3803,O' BRAZERS,179 BOULEVARD LEFEVRE,93600,Aulnay-sous-Bois,22-004818-1,2022-01-18T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.943635,2.493378
3831,NEUILLY CACHER STORES,65 AV JEAN MERMOZ,93120,La Courneuve,21-096558-1,2021-11-25T01:00:00+01:00,Découpe de viande de boucherie,Satisfaisant,,,48.93249,2.404555
3843,SARL T & B,3 AVENUE DES PRIMEVERES,93270,Sevran,21-044013-1,2021-06-03T02:00:00+02:00,Libre service|Alimentation générale,Satisfaisant,,Libre service|Alimentation générale,48.940393,2.519824
3891,NEUILLY CACHER STORES,65 AV JEAN MERMOZ,93120,La Courneuve,21-096558-4,2021-11-25T01:00:00+01:00,"VH, VSM, préparation viandes boucherie",Satisfaisant,,,48.93249,2.404555
4073,OR'GRILL,3 AV GEORGES CLEMENCEAU,93420,Villepinte,22-005181-1,2022-01-24T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.959684,2.557179
4096,EXPLOITATION HAMON,ETAL MARCHE RUE DAMOISELET,93130,Noisy-le-Sec,21-059094-1,2021-07-23T02:00:00+02:00,Commerce alimentaire,Satisfaisant,,,48.890823,2.455347
4160,RIMAL PARIS,205 AVENUE DU PRESIDENT WILSON,93210,Saint-Denis,21-068604-5,2021-08-31T02:00:00+02:00,Entreposage de produits de la pêche,Satisfaisant,93066001.0,,48.913129,2.357465
4354,MATOQUE,322 RUE DE NOISY LE SEC,93170,Bagnolet,21-103413-1,2021-12-16T01:00:00+01:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,48.878221,2.42624
4400,I.M.E TOULOUSE LAUTREC,RUE MICHEL ANGE,93600,Aulnay-sous-Bois,21-045222-1,2021-06-08T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.955297,2.487791
4419,RIMAL PARIS,205 AVENUE DU PRESIDENT WILSON,93210,Saint-Denis,21-068604-1,2021-08-31T02:00:00+02:00,Découpe de viande de boucherie,Satisfaisant,93066001.0,,48.913129,2.357465
4445,ECOLE ELEMENTAIRE PUB P BROSSOLETTE,4 ALLEE PIERRE BROSSOLETTE,93320,Les Pavillons-sous-Bois,21-094650-1,2021-06-24T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.900111,2.500863
4495,AGADIR,51 AV JEAN JAURES,93300,Aubervilliers,21-045181-1,2021-06-09T02:00:00+02:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.90352,2.39165
4734,ECOLE ELEMENTAIRE PUB P BROSSOLETTE,4 ALLEE PIERRE BROSSOLETTE,93320,Les Pavillons-sous-Bois,21-051094-1,2021-06-24T02:00:00+02:00,Restauration collective,Satisfaisant,93057010.0,Restauration collective,48.900111,2.500863
4736,ABCT  ALIMENTATION GENERALE,17 rue de la Tournelle,93410,Vaujours,21-037265-1,2021-05-11T02:00:00+02:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.932938,2.576609
4748,WOK AVON,29 RUE JULES FERRY,93110,Rosny-sous-Bois,22-011589-1,2022-02-15T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.875773,2.477103
4759,LYES,36 RUE DU CAPITAINE DREYFUS,93100,Montreuil,21-045503-1,2021-06-10T02:00:00+02:00,Traiteur,A améliorer,,Traiteur,48.858945,2.439175
4873,AMARA,3 PL DU COMMERCE,93330,Neuilly-sur-Marne,21-053884-1,2021-07-06T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.868316,2.532427
4927,CHICKEN SPOT,CHICKEN SPOT,93330,Neuilly-sur-Marne,21-050239-1,2021-06-24T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.864605,2.537616
5193,SOGAROX,Place du 8 mai 1945,93120,La Courneuve,21-046012-1,2021-05-28T02:00:00+02:00,Poissonnerie,Très satisfaisant,,Poissonnerie,48.920998,2.410894
5274,RESTAURANT KATHMANDU,1 RUE MARC VIEVILLE,93250,Villemomble,21-107309-1,2022-01-12T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.883036,2.511985
5276,ST ANTOINE PADOUE,11 RUE TRIPIER,93130,Noisy-le-Sec,21-095385-1,2021-11-24T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.889546,2.448673
5294,YOKORON,5 PLACE OLYMPE DE GOUGES,93500,Pantin,22-011523-1,2022-01-18T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.893527,2.401296
5307,BUN' S HUMMERS,30 AVENUE ROGER SALENGRO,93290,Tremblay-en-France,21-109016-1,2022-02-16T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.941885,2.573331
5351,PARISIEN,51 B RUE EDOUARD VAILLANT,93100,Montreuil,22-010927-1,2022-02-14T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.854447,2.432205
5394,BOUCHERIE DES FRERES A.O.,marché couvert des 4 routes,93120,La Courneuve,22-002361-1,2022-01-14T01:00:00+01:00,Boucherie-Charcuterie,A améliorer,,Boucherie-Charcuterie,,
5432,CUISINE CENTRALE,1 BD GAGARINE,93390,Clichy-sous-Bois,22-005979-1,2022-01-26T01:00:00+01:00,Restauration collective,Très satisfaisant,93014089.0,Restauration collective,48.907142,2.534124
5533,RIMAL PARIS,205 AVENUE DU PRESIDENT WILSON,93210,Saint-Denis,21-068604-2,2021-08-31T02:00:00+02:00,"VH, VSM, préparation viandes boucherie",Satisfaisant,93066001.0,,48.913129,2.357465
5546,NAYA,ZI LES RICHARDETS,93160,Noisy-le-Grand,21-086275-8,2021-10-21T02:00:00+02:00,Entreposage de distribution de denrées alimentaires,Satisfaisant,,,48.832933,2.561975
5564,NAYA,ZI LES RICHARDETS,93160,Noisy-le-Grand,21-086275-4,2021-10-21T02:00:00+02:00,Transformation de lait ou produits laitiers,Satisfaisant,,,48.832933,2.561975
5568,BIF,38 CHE LATERAL,93230,Romainville,22-007664-4,2022-01-31T01:00:00+01:00,Transport de denrées alimentaires,Très satisfaisant,,,48.896726,2.435027
5603,VERED,VERED,93700,Drancy,21-048397-1,2021-06-17T02:00:00+02:00,Traiteur,A améliorer,,Traiteur,48.92404,2.444058
5680,LE VOLAILLER DE LA COURNEUVE,marché des 4 routes,93120,La Courneuve,21-047302-1,2021-05-28T02:00:00+02:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,,
5686,WISS,7 RUE DU PRESSOIR,93470,Coubron,22-008044-1,2022-01-26T01:00:00+01:00,Libre service|Alimentation générale,Satisfaisant,,Libre service|Alimentation générale,48.915144,2.578099
5701,NAYA,ZI LES RICHARDETS,93160,Noisy-le-Grand,21-086275-3,2021-10-21T02:00:00+02:00,Préparation de produits composés,Satisfaisant,,,48.832933,2.561975
5707,NAYA,ZI LES RICHARDETS,93160,Noisy-le-Grand,21-086275-6,2021-10-21T02:00:00+02:00,"VH, VSM, préparation viandes volailles lagomorphes",Satisfaisant,93051104.0,,48.832933,2.561975
5718,KOLAPATA,14 RUE BERTHIER,93500,Pantin,22-012470-1,2022-02-21T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.901273,2.392832
5731,COLLEGE PASTEUR,"110, GRANDE RUE",93250,Villemomble,21-048668-1,2021-06-18T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.882686,2.515456
5843,BOUCHERIE DJURDJURA,51 AV PAUL VAILLANT COUTURIER,93120,La Courneuve,21-082079-1,2021-10-06T02:00:00+02:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.92092,2.409349
5865,NAYA,ZI LES RICHARDETS,93160,Noisy-le-Grand,21-086275-5,2021-10-21T02:00:00+02:00,Transformation de produits de la pêche,Satisfaisant,93051104.0,,48.832933,2.561975
5874,NAYA,ZI LES RICHARDETS,93160,Noisy-le-Grand,21-086275-2,2021-10-21T02:00:00+02:00,Transformation de produits carnés,Satisfaisant,93051104.0,,48.832933,2.561975
5877,NAYA,ZI LES RICHARDETS,93160,Noisy-le-Grand,21-086275-1,2021-10-21T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.832933,2.561975
5898,BOUCHERIE LES TILLEULS,14 ALLEE VIOLLET LEDUC,93150,Le Blanc-Mesnil,21-060448-1,2021-07-26T02:00:00+02:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.948611,2.451817
5946,LIDL,Rue Edouard Vaillant,93140,Bondy,21-102355-1,2021-12-14T01:00:00+01:00,Libre service,A améliorer,,Libre service,48.89518,2.487711
5949,NAYA,ZI LES RICHARDETS,93160,Noisy-le-Grand,21-086275-7,2021-10-21T02:00:00+02:00,"VH, VSM, préparation viandes boucherie",Satisfaisant,93051104.0,,48.832933,2.561975
6005,SIVU PROD LIVRAISON REPAS COLLECTIFS,1 RUE SAINT JUST,93130,Noisy-le-Sec,21-107066-1,2021-12-02T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.894752,2.452853
6045,ABM,31 rue de Paris,93100,Montreuil,22-018868-1,2022-03-15T01:00:00+01:00,Métier de bouche,Très satisfaisant,,,48.857773,2.434926
6129,GRAND PARIS II,14 BD ANATOLE FRANCE,93300,Aubervilliers,22-013182-1,2022-02-22T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.917016,2.381981
6135,LA ROYALE,52 AVENUE DE LA REPUBLIQUE,93300,Aubervilliers,22-010727-1,2022-02-14T01:00:00+01:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,48.910318,2.385354
6170,GROUPE SOS SENIORS,BOULEVARD DE GOURGUES,93600,Aulnay-sous-Bois,21-104796-1,2021-12-22T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.93101,2.502142
6178,LPC LE GRAND,12 BD MONT D EST,93160,Noisy-le-Grand,21-048316-1,2021-06-17T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.840392,2.57285
6180,SEBEEM BOULANGERIE,92 BD EDOUARD VAILLANT,93300,Aubervilliers,22-016119-1,2022-03-07T01:00:00+01:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,48.918214,2.400371
6254,HD FOOD,160 AV PAUL VAILLANT COUTURIER,93120,La Courneuve,22-012599-1,2022-02-18T01:00:00+01:00,Transformation de produits carnés,Très satisfaisant,93027006.0,,48.925819,2.416373
6271,BIKER'S FOOD,3 AV DU MARECHAL JOFFRE,93460,Gournay-sur-Marne,21-048501-1,2021-06-10T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.864414,2.575599
6305,BOUCHERIE ONUR,119 BD DE LA BOISSIERE,93100,Montreuil,22-009382-1,2022-02-08T01:00:00+01:00,Boucherie-Charcuterie,A améliorer,,Boucherie-Charcuterie,48.877992,2.458287
6361,ROJDEN,139 RUE ANDRE KARMAN,93300,Aubervilliers,22-009122-1,2022-02-03T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.910099,2.384946
6399,SIVU PROD LIVRAISON REPAS COLLECTIFS,1 RUE SAINT JUST,93130,Noisy-le-Sec,21-107061-1,2021-12-02T01:00:00+01:00,Restauration collective,Satisfaisant,93052013.0,Restauration collective,48.894752,2.452853
6458,BON EPI,54 T BD FOCH,93800,Épinay-sur-Seine,20-095740-1,2021-04-07T02:00:00+02:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,48.949492,2.329593
6483,MINHOTOS DE BRAGA,4 RUE LEDRU ROLLIN,93330,Neuilly-sur-Marne,21-048564-1,2021-06-10T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.855381,2.533276
6499,EMIRATES COFFEE,32 RUE GABRIEL PERI,93200,Saint-Denis,22-008845-1,2022-02-04T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.932869,2.35559
6505,HD FOOD,160 AV PAUL VAILLANT COUTURIER,93120,La Courneuve,22-012599-2,2022-02-18T01:00:00+01:00,"VH, VSM, préparation viandes boucherie",Très satisfaisant,93027006.0,,48.925819,2.416373
6528,OASIS DE TUNIS,89 AVENUE EDOUARD VAILLANT,93500,Pantin,21-096365-1,2021-11-25T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.903028,2.392456
6530,L'ORIGINAL,179 AV HENRI BARBUSSE,93140,Bondy,22-009653-1,2022-02-09T01:00:00+01:00,Boulangerie-Pâtisserie,A corriger de manière urgente,,Boulangerie-Pâtisserie,48.899668,2.498227
6554,SARL G-MART,113 AVENUE DU PARC,93420,Villepinte,22-009783-1,2022-01-26T01:00:00+01:00,Libre service|Alimentation générale,Satisfaisant,,Libre service|Alimentation générale,48.958982,2.543335
6597,LES ENFANTS TERRIBLES,45 AV DU GENERAL LECLERC,93120,La Courneuve,21-092077-1,2021-11-10T01:00:00+01:00,Traiteur,Satisfaisant,,Traiteur,48.928526,2.382919
6604,DNCH 2,51 RUE DU LIEUTENANT THOMAS,93170,Bagnolet,21-077622-1,2021-09-27T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.858522,2.416446
6631,BM EPI D'OR,236 AV ARISTIDE BRIAND,93320,Les Pavillons-sous-Bois,21-027312-1,2021-04-02T02:00:00+02:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,48.910392,2.511878
6644,CYBER PHONE,8 ALL FRANCIS GARNIER,93270,Sevran,21-049435-1,2021-06-03T02:00:00+02:00,Libre service|Alimentation générale,Satisfaisant,,Libre service|Alimentation générale,48.946598,2.519916
6693,OLIVIER THERON SAS,3 RUE DU FORT DE LA BRICHE,93200,Saint-Denis,21-100912-1,2021-12-03T01:00:00+01:00,Restauration collective,Très satisfaisant,93066833.0,Restauration collective,48.94426,2.341871
6709,AUX EPIS D'OR,233 BD ARISTIDE BRIAND,93100,Montreuil,22-014780-1,2022-02-28T01:00:00+01:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,48.876894,2.456422
6748,FLORY EXOTIQUE,13 B PLACE DE TAVARNELLE VAL DI PESA,93220,Gagny,21-104282-1,2021-12-20T01:00:00+01:00,Commerce alimentaire,Satisfaisant,,,48.877622,2.553088
6803,LA PRESQU'ILE,LA PRESQU'ILE,93100,Montreuil,22-010506-1,2022-02-10T01:00:00+01:00,Poissonnerie,Satisfaisant,,Poissonnerie,48.863074,2.458312
6850,BANGLA STORE,69 RUE D ORANG,93200,Saint-Denis,21-026872-1,2021-04-01T02:00:00+02:00,Alimentation générale,Satisfaisant,,Alimentation générale,48.93386,2.346324
6880,BOUCHERIE DES ANDALOUSES,1 ALL PIERRE DE MONTEREAU,93150,Le Blanc-Mesnil,21-053886-1,2021-07-07T02:00:00+02:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.949205,2.452254
6940,DOSSO,56 RUE GAETAN LAMY,93300,Aubervilliers,21-056548-1,2021-07-15T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.91647,2.366514
6960,BOUCHERIE LA FERME DE BONDY,55 RUE JULES GUESDE,93140,Bondy,22-016365-1,2022-03-07T01:00:00+01:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.904097,2.479488
6990,KAIS,4 AV DU PDT JOHN KENNEDY,93110,Rosny-sous-Bois,22-009756-1,2022-01-13T01:00:00+01:00,Libre service|Alimentation générale,Satisfaisant,,Libre service|Alimentation générale,48.877525,2.486018
7020,SPOTS MARKET,174 CHEMIN DE GROSLAY,93140,Bondy,22-009835-1,2022-02-09T01:00:00+01:00,Libre service|Alimentation générale,Satisfaisant,,Libre service|Alimentation générale,48.91666,2.475541
7083,KASSA FOOD AFRIKA,53 RUE DES CITES,93300,Aubervilliers,21-049445-1,2021-06-22T02:00:00+02:00,Libre service|Alimentation générale,A corriger de manière urgente,,Libre service|Alimentation générale,48.90518,2.38706
7140,TRIPERIE GAUCHET FRANCK,rue OTTINO,93400,Saint-Ouen-sur-Seine,21-052068-1,2021-06-18T02:00:00+02:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.904657,2.332274
7153,FD MEAT,ZONE INDUSTRIELLE DES MARDELLES,93600,Aulnay-sous-Bois,21-105066-1,2021-12-22T01:00:00+01:00,Transformation de produits carnés,Satisfaisant,93005093.0,,48.955279,2.465088
7203,HUNGRY,74 RUE DE MITRY,93600,Aulnay-sous-Bois,21-049653-1,2021-06-22T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.94056,2.50287
7257,VILLE,28 GRANDE RUE,93250,Villemomble,21-029811-1,2021-04-14T02:00:00+02:00,Libre service,Satisfaisant,,Libre service,48.883745,2.510945
7266,FD MEAT,ZONE INDUSTRIELLE DES MARDELLES,93600,Aulnay-sous-Bois,21-105068-1,2021-12-22T01:00:00+01:00,Transformation de produits carnés,Satisfaisant,93005093.0,,48.955279,2.465088
