,APP_Libelle_etablissement,Adresse_2_UA,Code_postal,Libelle_commune,Numero_inspection,Date_inspection,APP_Libelle_activite_etablissement,Synthese_eval_sanit,Agrement,filtre,lat,lon
2961,MASSALA LOUNGE,80 AVENUE EMILE COSSONNEAU,93160,Noisy-le-Grand,20-095092-1,2021-02-22T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.849278,2.563755
3019,ECOLE MTERNELLE PUB V VAN GOGH,ECOLE MTERNELLE PUB V VAN GOGH,93160,Noisy-le-Grand,21-042178-1,2021-05-27T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,,
3023,BOUCHERIE FIDELE,Marché des 4 Routes,93120,La Courneuve,21-041865-1,2021-05-28T02:00:00+02:00,Boucherie-Charcuterie,Très satisfaisant,,Boucherie-Charcuterie,,
3041,CIVIL MARVIN,8 RUE DU PONT DE PIERRE,93500,Pantin,21-057548-1,2021-07-16T02:00:00+02:00,Restaurant,A corriger de manière urgente,,Restaurant,48.914693,2.408703
3076,LE DELICE ORIENTAL,Marché des 4 routes.,93120,La Courneuve,21-042198-1,2021-05-28T02:00:00+02:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,,
3091,TE - CREATEUR D'INSTANTS,"216, rue de Rosny",93100,Montreuil,21-051254-1,2021-06-29T02:00:00+02:00,Restauration collective,Satisfaisant,93048703,Restauration collective,48.867945,2.460953
3102,RESIDENCE AUTONOMIE CAMILLE BARROY,"15, 31 rue Jean Mermoz",93110,Rosny-sous-Bois,21-071408-1,2021-09-09T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.879558,2.487816
3119,LE GARGOTIER,123 RUE DU DOCTEUR BAUER,93400,Saint-Ouen-sur-Seine,21-042153-1,2021-05-31T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.905802,2.343631
3343,CUISINE CENTRALE DEPARTEMENTALE JEAN LURCAT,22 RUE D'ALEMBERT,93200,Saint-Denis,21-053582-1,2021-06-25T02:00:00+02:00,Restauration collective,Très satisfaisant,93066779,Restauration collective,48.935525,2.380057
3358,CRECHE DEPARTEMENTALE,"4, rue Guynemer",93440,Dugny,20-087073-1,2020-12-10T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.954815,2.419528
3431,SARL ABM ENTREPRISE,63 AVENUE EDOUARD VAILLANT,93500,Pantin,21-006953-1,2021-01-27T01:00:00+01:00,Restaurant,A améliorer,,Restaurant,48.901359,2.394069
3485,OLAB FOOD,126 ALLEE DE MONTFERMEIL,93390,Clichy-sous-Bois,21-076000-1,2021-09-22T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.897234,2.532511
3648,DAO FOOD,109 AVENUE JEAN JAURES,93300,Aubervilliers,20-095661-1,2021-03-30T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.906534,2.394921
3714,DELICE DES PAINS,RUE DE SAVOIE,93330,Neuilly-sur-Marne,20-093281-1,2021-01-07T01:00:00+01:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,48.868616,2.530603
3718,LES 3 AMIS,109 AV MICHELET,93400,Saint-Ouen-sur-Seine,20-095036-1,2021-02-18T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.904586,2.34435
3728,ASCM,8 RUE DES ROULETTES,93100,Montreuil,20-084886-1,2020-12-02T01:00:00+01:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,48.860672,2.432196
3751,LA MAISON BLEUE - VAUJOURS,18 RUE RABELAIS,93410,Vaujours,20-091196-1,2020-12-22T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.939217,2.570849
3829,DAVIMA,80 AVENUE DU GENERAL LECLERC,93120,La Courneuve,21-017793-6,2021-03-02T01:00:00+01:00,Entreposage de distribution de denrées alimentaires,Satisfaisant,93027080,,48.928748,2.385314
3835,DAVIMA,80 AVENUE DU GENERAL LECLERC,93120,La Courneuve,21-017793-4,2021-03-02T01:00:00+01:00,Transformation de produits carnés,Satisfaisant,93027080,,48.928748,2.385314
3881,DAVIMA,80 AVENUE DU GENERAL LECLERC,93120,La Courneuve,21-017793-5,2021-03-02T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.928748,2.385314
3884,DAVIMA,80 AVENUE DU GENERAL LECLERC,93120,La Courneuve,21-017793-3,2021-03-02T01:00:00+01:00,Transformation de produits carnés,Satisfaisant,,,48.928748,2.385314
3957,DAVIMA,80 AVENUE DU GENERAL LECLERC,93120,La Courneuve,21-017793-2,2021-03-02T01:00:00+01:00,Transport de denrées alimentaires,Satisfaisant,,,48.928748,2.385314
3960,DAVIMA,80 AVENUE DU GENERAL LECLERC,93120,La Courneuve,21-017793-1,2021-03-02T01:00:00+01:00,Transformation de produits de la pêche,Satisfaisant,93027080,,48.928748,2.385314
4017,SODEXO ENTREPRISES,2 RUE GALIEN,93400,Saint-Ouen-sur-Seine,21-049110-1,2021-06-22T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.907096,2.318791
4043,BOUCHERIE DE LA GARE,4 AV FRANCIS DE PRESSENSE,93350,Le Bourget,21-092776-1,2021-11-17T01:00:00+01:00,Boucherie-Charcuterie,Très satisfaisant,,Boucherie-Charcuterie,48.932246,2.425128
4144,ELLA PRONTO,75 RUE JULES AUFFRET,93500,Pantin,20-096369-1,2021-06-01T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.884694,2.411369
4172,PETIT CAMEROUN,19 RUE EUGENE MASSE,93190,Livry-Gargan,21-060398-1,2021-07-28T02:00:00+02:00,Alimentation générale,Satisfaisant,,Alimentation générale,48.924501,2.544796
4474,KUAILE,21 RUE DU DR ROUX,93120,La Courneuve,20-095346-1,2021-03-10T01:00:00+01:00,Commerce alimentaire,Satisfaisant,,,48.923683,2.406918
4709,SARL T & B,3 AVENUE DES PRIMEVERES,93270,Sevran,21-044013-1,2021-06-03T02:00:00+02:00,Libre service|Alimentation générale,Satisfaisant,,Libre service|Alimentation générale,48.940393,2.519824
4758,ASSOCIATION MERKAZ HATORAH,29 Chemin des Bourdons,93220,Gagny,20-094868-1,2021-02-03T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.888352,2.528525
4848,ECOLE MATERNELLE PUB JOLIOT CURIE,Rue Henri-Barbusse,93440,Dugny,21-008424-1,2021-02-02T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.955555,2.415269
4927,RIMAL PARIS,205 AVENUE DU PRESIDENT WILSON,93210,Saint-Denis,21-068604-5,2021-08-31T02:00:00+02:00,Entreposage de produits de la pêche,Satisfaisant,93066001,,48.91319,2.357899
4944,EXPLOITATION HAMON,ETAL MARCHE RUE DAMOISELET,93130,Noisy-le-Sec,21-059094-1,2021-07-23T02:00:00+02:00,Commerce alimentaire,Satisfaisant,,,48.890877,2.455358
5031,MD VIANDE,42 RUE DE MARSEILLE,93800,Épinay-sur-Seine,20-085288-1,2020-12-02T01:00:00+01:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.958771,2.293872
5170,I.M.E TOULOUSE LAUTREC,RUE MICHEL ANGE,93600,Aulnay-sous-Bois,21-045222-1,2021-06-08T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.955297,2.487791
5183,RIMAL PARIS,205 AVENUE DU PRESIDENT WILSON,93210,Saint-Denis,21-068604-1,2021-08-31T02:00:00+02:00,Découpe de viande de boucherie,Satisfaisant,93066001,,48.91319,2.357899
5310,AGADIR,51 AV JEAN JAURES,93300,Aubervilliers,21-045181-1,2021-06-09T02:00:00+02:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.90352,2.39165
5446,ABCT  ALIMENTATION GENERALE,17 rue de la Tournelle,93410,Vaujours,21-037265-1,2021-05-11T02:00:00+02:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.932938,2.576609
5541,LYES,36 RUE DU CAPITAINE DREYFUS,93100,Montreuil,21-045503-1,2021-06-10T02:00:00+02:00,Traiteur,A améliorer,,Traiteur,48.858945,2.439175
5658,AMARA,3 PL DU COMMERCE,93330,Neuilly-sur-Marne,21-053884-1,2021-07-06T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.868316,2.532427
5703,CHICKEN SPOT,CHICKEN SPOT,93330,Neuilly-sur-Marne,21-050239-1,2021-06-24T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.864605,2.537616
5828,SOGAROX,Place du 8 mai 1945,93120,La Courneuve,21-046012-1,2021-05-28T02:00:00+02:00,Poissonnerie,Très satisfaisant,,Poissonnerie,48.920362,2.410498
5876,RESTAURANT KATHMANDU,1 RUE MARC VIEVILLE,93250,Villemomble,21-031507-1,2021-04-21T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.883036,2.511985
5897,BUN' S HUMMERS,30 AVENUE ROGER SALENGRO,93290,Tremblay-en-France,21-076755-1,2021-09-22T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.941885,2.573331
5969,BOUCHERIE DES FRERES A.O.,marché couvert des 4 routes,93120,La Courneuve,21-046395-1,2021-05-28T02:00:00+02:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,,
6000,LELLA MERYAM,14 RUE BERTHIER,93500,Pantin,21-017962-1,2021-03-02T01:00:00+01:00,Restaurant,A corriger de manière urgente,,Restaurant,48.901273,2.392832
6193,VERED,VERED,93700,Drancy,21-048397-1,2021-06-17T02:00:00+02:00,Traiteur,A améliorer,,Traiteur,48.926024,2.444902
6207,RIMAL PARIS,205 AVENUE DU PRESIDENT WILSON,93210,Saint-Denis,21-068604-2,2021-08-31T02:00:00+02:00,"VH, VSM, préparation viandes boucherie",Satisfaisant,93066001,,48.91319,2.357899
6345,LE VOLAILLER DE LA COURNEUVE,marché des 4 routes,93120,La Courneuve,21-047302-1,2021-05-28T02:00:00+02:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,,
6369,COLLEGE PASTEUR,"110, GRANDE RUE",93250,Villemomble,21-048668-1,2021-06-18T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.882686,2.515456
6430,BOUCHERIE DJURDJURA,51 AV PAUL VAILLANT COUTURIER,93120,La Courneuve,21-082079-1,2021-10-06T02:00:00+02:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.920506,2.410048
6437,LYCEE GENERAL TECHNOLOGIQUE G. EIFFEL,16 CHEMIN DE LA RENARDIERE,93220,Gagny,20-085771-1,2020-12-07T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.888707,2.541258
6440,BOUCHERIE LES TILLEULS,14 ALLEE VIOLLET LEDUC,93150,Le Blanc-Mesnil,21-060448-1,2021-07-26T02:00:00+02:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.948611,2.451817
6753,LPC LE GRAND,12 BD MONT D EST,93160,Noisy-le-Grand,21-048316-1,2021-06-17T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.844105,2.548388
6834,BIKER'S FOOD,3 AV DU MARECHAL JOFFRE,93460,Gournay-sur-Marne,21-048501-1,2021-06-10T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.864414,2.575599
6926,MINHOTOS DE BRAGA,4 RUE LEDRU ROLLIN,93330,Neuilly-sur-Marne,21-048564-1,2021-06-10T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.855381,2.533276
6940,BON EPI,54 T BD FOCH,93800,Épinay-sur-Seine,20-095740-1,2021-04-07T02:00:00+02:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,48.949373,2.32978
6968,OASIS DE TUNIS,89 AVENUE EDOUARD VAILLANT,93500,Pantin,21-096365-1,2021-11-25T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.902817,2.392716
7062,DNCH 2,51 RUE DU LIEUTENANT THOMAS,93170,Bagnolet,21-077622-1,2021-09-27T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.858522,2.416446
7086,BM EPI D'OR,236 AV ARISTIDE BRIAND,93320,Les Pavillons-sous-Bois,21-027312-1,2021-04-02T02:00:00+02:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,48.910392,2.511878
7102,CYBER PHONE,8 ALL FRANCIS GARNIER,93270,Sevran,21-049435-1,2021-06-03T02:00:00+02:00,Libre service|Alimentation générale,Satisfaisant,,Libre service|Alimentation générale,48.946598,2.519916
7212,BANGLA STORE,69 RUE D ORANG,93200,Saint-Denis,21-026872-1,2021-04-01T02:00:00+02:00,Alimentation générale,Satisfaisant,,Alimentation générale,48.935908,2.367188
7260,BOUCHERIE DES ANDALOUSES,1 ALL PIERRE DE MONTEREAU,93150,Le Blanc-Mesnil,21-053886-1,2021-07-07T02:00:00+02:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.949205,2.452254
7311,DOSSO,56 RUE GAETAN LAMY,93300,Aubervilliers,21-056548-1,2021-07-15T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.91647,2.366514
7353,BOUCHERIE 27,46 BD FOCH,93800,Épinay-sur-Seine,20-093633-1,2021-01-14T01:00:00+01:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.948746,2.330798
7442,KASSA FOOD AFRIKA,53 RUE DES CITES,93300,Aubervilliers,21-049445-1,2021-06-22T02:00:00+02:00,Libre service|Alimentation générale,A corriger de manière urgente,,Libre service|Alimentation générale,48.90518,2.38706
7488,FD MEAT,ZONE INDUSTRIELLE DES MARDELLES,93600,Aulnay-sous-Bois,21-083200-1,2021-10-13T02:00:00+02:00,Transformation de produits carnés,A améliorer,93005093,,48.948726,2.482342
7493,TRIPERIE GAUCHET FRANCK,rue OTTINO,93400,Saint-Ouen-sur-Seine,21-052068-1,2021-06-18T02:00:00+02:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.904657,2.332274
7547,HUNGRY,74 RUE DE MITRY,93600,Aulnay-sous-Bois,21-049653-1,2021-06-22T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.94056,2.50287
7604,VILLE,28 GRANDE RUE,93250,Villemomble,21-029811-1,2021-04-14T02:00:00+02:00,Libre service,Satisfaisant,,Libre service,48.8836,2.511242
7616,FD MEAT,ZONE INDUSTRIELLE DES MARDELLES,93600,Aulnay-sous-Bois,21-083200-2,2021-10-13T02:00:00+02:00,Transformation de produits carnés,A améliorer,93005093,,48.948726,2.482342
7778,ROSNY SOLEIL,RUE PHILIBERT HOFFMANN,93110,Rosny-sous-Bois,20-090006-1,2020-12-16T01:00:00+01:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,48.881032,2.485998
7837,ASS  GESTION CTRE TOULOUSE-LAUTREC,RUE MICHEL ANGE,93600,Aulnay-sous-Bois,21-045204-1,2021-06-08T02:00:00+02:00,Restauration collective,Satisfaisant,93005286,Restauration collective,48.955297,2.487791
7884,JESIKA SARL,46 rue Marcellin Berthelot,93120,La Courneuve,21-050400-1,2021-06-24T02:00:00+02:00,Libre service|Alimentation générale,Satisfaisant,,Libre service|Alimentation générale,48.920881,2.414941
7886,RESTAURANT UNIV LES VERGERS/CUISINE CENTRALE,"99, AVENUE JEAN BAPTISTE CLÉMENT",93430,Villetaneuse,21-054663-1,2021-07-07T02:00:00+02:00,Restauration collective,Satisfaisant,93079009,Restauration collective,48.956595,2.338335
7896,CLEMENT LIVRY GARGAN,2 AVENUE DE LA REPUBLIQUE,93190,Livry-Gargan,21-077157-1,2021-09-21T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.90821,2.517925
7993,LM,21 RUE DES ECOLES,93300,Aubervilliers,21-051002-1,2021-06-25T02:00:00+02:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,48.905279,2.387579
8150,ASS  GESTION CTRE TOULOUSE-LAUTREC,RUE MICHEL ANGE,93600,Aulnay-sous-Bois,21-045248-1,2021-06-08T02:00:00+02:00,Transport de denrées alimentaires,Très satisfaisant,,,48.955297,2.487791
8184,NADIR,27 RUE AUGUSTE DELAUNE,93200,Saint-Denis,21-037257-1,2021-05-11T02:00:00+02:00,Boulangerie-Pâtisserie,A améliorer,,Boulangerie-Pâtisserie,48.936557,2.347892
8240,ARPAVIE,64 AVENUE DU MARECHAL FOCH,93360,Neuilly-Plaisance,21-065361-1,2021-08-18T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.861246,2.508034
8241,ARTHUR-ANNA,34 AVENUE DE CHAMPS,93460,Gournay-sur-Marne,21-051113-1,2021-06-10T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.85937,2.581087
8255,LE CAPRICORNE,73 RUE RATEAU,93120,La Courneuve,21-044645-5,2021-06-08T02:00:00+02:00,"VH, VSM, préparation viandes volailles lagomorphes",Satisfaisant,93027003,,48.924893,2.403623
8276,GRANDE NATURE,1 AVENUE DU DOCTEUR SCHAFFNER,93270,Sevran,21-031055-1,2021-04-20T02:00:00+02:00,Libre service|Alimentation générale,Très satisfaisant,,Libre service|Alimentation générale,48.936512,2.512612
8285,MEENUHA,34 RUE MARCELIN BERTHELOT,93120,La Courneuve,21-050943-1,2021-06-24T02:00:00+02:00,Libre service|Alimentation générale,Satisfaisant,,Libre service|Alimentation générale,48.921072,2.414335
8303,AKR CASH & CARRY,33 RUE MAURICE LACHATRE,93120,La Courneuve,21-050961-1,2021-06-24T02:00:00+02:00,Libre service|Alimentation générale,Satisfaisant,,Libre service|Alimentation générale,48.920655,2.415016
8327,LE FOURNIL DE GABRIEL/HOUMANI,2 RUE AUGUSTE POULLAIN,93200,Saint-Denis,20-089339-1,2020-12-16T01:00:00+01:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,48.940724,2.356285
8459,L'ALLIANCE,95 BD ROBERT BALLANGER,93420,Villepinte,21-057162-1,2021-07-16T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.954973,2.537108
8515,LE CAPRICORNE,73 RUE RATEAU,93120,La Courneuve,21-044645-2,2021-06-08T02:00:00+02:00,Découpe de viandes de volailles/lagomorphe,Satisfaisant,93027003,,48.924893,2.403623
8527,B.L. 93,7 PL CHALGRIN,93150,Le Blanc-Mesnil,21-051677-1,2021-06-22T02:00:00+02:00,Libre service|Alimentation générale,Satisfaisant,,Libre service|Alimentation générale,48.948229,2.452009
8534,DESBOYAUX SARA,2 AVENUE DE STALINGRAD,93240,Stains,21-050135-1,2021-06-22T02:00:00+02:00,Production d'abats,Satisfaisant,93072005,,48.947526,2.375416
8535,BOULANGERIE LE FESTIVAL,41 RUE ETIENNE MARCEL,93500,Pantin,20-088897-1,2020-12-15T01:00:00+01:00,Commerce alimentaire,Satisfaisant,,,48.894593,2.403965
8609,BOUCHERIE HAYAT,120 RUE HELENE COCHENNEC,93300,Aubervilliers,20-089568-1,2020-12-16T01:00:00+01:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.919973,2.394455
8660,LA MAISON KANGOUROU PN2,"22, avenue des Nations",93420,Villepinte,21-011930-1,2021-02-16T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.97341,2.508361
8668,LE FOURNIL DE ROUGEMONT,2 RUE PIERRE BROSSOLETTE,93270,Sevran,20-084815-1,2020-12-01T01:00:00+01:00,Boulangerie-Pâtisserie,A améliorer,,Boulangerie-Pâtisserie,48.933571,2.511027
8807,S.M ALIMENTATION,107 AV DU GENERAL DE GAULLE,93330,Neuilly-sur-Marne,21-051637-1,2021-06-10T02:00:00+02:00,Libre service|Alimentation générale,Satisfaisant,,Libre service|Alimentation générale,48.858005,2.533403
8816,LE CAPRICORNE,73 RUE RATEAU,93120,La Courneuve,21-044645-1,2021-06-08T02:00:00+02:00,Découpe de viande de boucherie,Satisfaisant,93027003,,48.924893,2.403623
8840,P.S.K ALIMENTATION,23 RUE DES POSTES,93300,Aubervilliers,20-084609-1,2020-12-01T01:00:00+01:00,Libre service|Alimentation générale,Satisfaisant,,Libre service|Alimentation générale,48.903415,2.389511
8912,KIM SAN,11 ALL CLEMENCET,93340,Le Raincy,21-024268-1,2021-03-22T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.889735,2.512723
8952,ROSSE,125 RUE DIDEROT,93700,Drancy,21-091055-1,2021-11-09T01:00:00+01:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,48.919724,2.428826
